Property_ID,SquareFootage,Bedrooms,Bathrooms,YearBuilt,HouseAge,Neighborhood,GarageCars,LotArea,DistanceToCityCenter,Price
PROP-11199,2987.0,4,2.5,1993,31,Lakeside,3.0,5443.0,4.2,715100.0
PROP-11200,2181.0,5,3.5,1995,29,Lakeside,1.0,4902.0,16.7,556300.0
PROP-11201,1821.0,1,1.5,1996,28,Metro East,2.0,9545.0,20.3,340400.0
PROP-11202,2179.0,3,2.0,1962,62,Lakeside,1.0,8491.0,24.7,503700.0
PROP-11203,2453.0,2,2.0,1968,56,West Hills,2.0,7924.0,9.3,550200.0
PROP-11204,2132.0,3,1.0,2020,4,Downtown,2.0,5384.0,15.4,502900.0
PROP-11205,2126.0,3,1.0,2012,12,Lakeside,1.0,9020.0,23.5,479000.0
PROP-11206,1644.0,3,2.5,1977,47,Lakeside,2.0,5611.0,5.0,433800.0
PROP-11207,1669.0,3,2.5,2002,22,Lakeside,0.0,7245.0,18.2,428500.0
PROP-11208,1188.0,3,2.0,1994,30,Suburban North,0.0,11117.0,19.1,298200.0
PROP-11209,3237.0,3,2.0,2021,3,Downtown,1.0,5848.0,3.1,726100.0
PROP-11210,1291.0,4,2.0,2022,2,Lakeside,2.0,3568.0,21.7,439200.0
PROP-11211,1650.0,3,1.0,2016,8,West Hills,1.0,4869.0,20.5,399000.0
PROP-11212,1633.0,2,2.0,2014,10,Metro East,1.0,9986.0,1.8,382800.0
PROP-11213,2682.0,4,1.5,1993,31,Downtown,1.0,8137.0,3.2,594200.0
PROP-11214,1908.0,3,1.0,2000,24,Downtown,2.0,7178.0,2.2,516500.0
PROP-11215,2911.0,3,3.5,1973,51,Downtown,2.0,6227.0,9.0,654300.0
PROP-11216,1662.0,3,2.0,1963,61,Lakeside,1.0,8713.0,13.2,398700.0
PROP-11217,2281.0,3,2.5,1988,36,Downtown,0.0,5377.0,13.8,499300.0
PROP-11218,1557.0,2,2.0,2000,24,Downtown,3.0,8264.0,7.4,437300.0
PROP-11219,3494.0,3,2.0,2022,2,Metro East,1.0,5672.0,22.9,624600.0
PROP-11220,1328.0,5,1.5,2004,20,Downtown,2.0,5256.0,9.8,437900.0
PROP-11221,2301.0,3,1.0,2009,15,Lakeside,2.0,5906.0,2.1,570800.0
PROP-11222,2512.0,3,1.5,1974,50,Suburban North,2.0,6561.0,8.2,513000.0
PROP-11223,2369.0,3,2.5,1987,37,Lakeside,1.0,7378.0,13.7,584800.0
PROP-11224,1980.0,2,2.5,2001,23,West Hills,2.0,8089.0,10.8,469900.0
PROP-11225,2016.0,3,2.0,1975,49,Metro East,2.0,2000.0,7.6,461200.0
PROP-11226,2128.0,4,2.0,1971,53,Metro East,2.0,5481.0,4.2,452000.0
PROP-11227,2004.0,2,3.5,2011,13,Downtown,1.0,6521.0,20.7,497300.0
PROP-11228,2727.0,3,1.0,1964,60,Downtown,1.0,11263.0,24.9,530500.0
PROP-11229,3537.0,3,2.0,1993,31,Suburban North,1.0,4800.0,8.9,668200.0
PROP-11230,1738.0,3,2.0,2001,23,West Hills,2.0,7907.0,10.2,459700.0
PROP-11231,1210.0,6,2.5,1960,64,Lakeside,2.0,11238.0,15.8,436700.0
PROP-11232,2043.0,2,4.0,1998,26,Suburban North,1.0,4218.0,18.2,445100.0
PROP-11233,3777.0,3,1.5,1991,33,West Hills,2.0,,10.4,712000.0
PROP-11234,1578.0,2,3.0,1985,39,Downtown,1.0,5494.0,22.7,448200.0
PROP-11235,3165.0,5,3.0,1976,48,Lakeside,2.0,6238.0,14.4,707100.0
PROP-11236,3191.0,2,1.5,2007,17,Metro East,3.0,5492.0,11.8,621600.0
PROP-11237,1740.0,3,2.0,2018,6,Suburban North,1.0,5670.0,16.5,380100.0
PROP-11238,2470.0,4,2.0,1986,38,Suburban North,1.0,14305.0,23.9,498600.0
PROP-11239,3158.0,4,4.0,1983,41,Downtown,1.0,9611.0,20.1,681300.0
PROP-11240,1854.0,3,1.5,1994,30,West Hills,2.0,10254.0,2.0,481000.0
PROP-11241,1968.0,3,2.5,2005,19,Suburban North,2.0,8730.0,9.0,425800.0
PROP-11242,1722.0,3,2.0,2001,23,Downtown,,3484.0,12.3,478300.0
PROP-11243,1440.0,3,2.5,2013,11,Suburban North,1.0,8487.0,8.5,368300.0
PROP-11244,1678.0,2,2.0,1998,26,Suburban North,3.0,10182.0,17.8,413400.0
PROP-11245,1304.0,3,2.0,1985,39,Suburban North,0.0,5367.0,20.8,282600.0
PROP-11246,2122.0,3,3.0,2008,16,West Hills,2.0,9913.0,18.6,501800.0
PROP-11247,1600.0,3,3.0,2021,3,Downtown,0.0,9261.0,24.7,423300.0
PROP-11248,2252.0,3,3.0,1997,27,Lakeside,2.0,12130.0,7.5,572600.0
PROP-11249,1089.0,5,1.0,1982,42,West Hills,2.0,6456.0,22.0,320700.0
PROP-11250,2315.0,3,2.5,1981,43,Suburban North,2.0,4756.0,19.4,464500.0
PROP-11251,2642.0,2,1.5,1963,61,Downtown,2.0,6596.0,9.7,522900.0
PROP-11252,804.0,2,2.0,2008,16,Lakeside,1.0,11089.0,18.6,340300.0
PROP-11253,2343.0,5,2.0,2018,6,Metro East,0.0,2929.0,3.5,483200.0
PROP-11254,2898.0,3,2.0,1968,56,Downtown,2.0,2329.0,19.9,591100.0
PROP-11255,1314.0,2,2.0,1963,61,Suburban North,1.0,7723.0,13.8,319900.0
PROP-11256,3187.0,3,4.0,1966,58,Downtown,1.0,6394.0,8.0,671100.0
PROP-11257,2372.0,3,1.5,1982,42,West Hills,2.0,7519.0,16.7,495200.0
PROP-11258,1642.0,3,2.5,1961,63,Downtown,2.0,9863.0,16.4,436000.0
PROP-11259,2064.0,3,2.0,2008,16,Suburban North,0.0,6119.0,6.0,474000.0
PROP-11260,2463.0,1,1.5,1983,41,West Hills,1.0,2817.0,1.7,484300.0
PROP-11261,2149.0,5,1.5,1999,25,West Hills,0.0,12611.0,11.4,496800.0
PROP-11262,2450.0,3,3.5,2014,10,Suburban North,1.0,5007.0,14.7,507600.0
PROP-11263,1502.0,3,3.0,2021,3,Suburban North,2.0,4852.0,22.0,391500.0
PROP-11264,2210.0,4,3.0,1990,34,West Hills,3.0,10259.0,23.3,538300.0
PROP-11265,1181.0,3,4.0,2006,18,Downtown,2.0,6539.0,13.7,406800.0
PROP-11266,2028.0,3,1.5,1990,34,Downtown,1.0,7342.0,19.1,457700.0
PROP-11267,1512.0,3,2.0,2006,18,Lakeside,3.0,8707.0,11.5,450400.0
PROP-11268,1622.0,3,2.5,1999,25,Downtown,2.0,10209.0,18.9,451100.0
PROP-11269,2903.0,4,2.0,2007,17,West Hills,1.0,6666.0,5.9,647300.0
PROP-11270,2809.0,5,2.0,2010,14,Metro East,3.0,11300.0,9.9,592700.0
PROP-11271,2496.0,2,2.0,2002,22,Suburban North,2.0,2161.0,16.2,495800.0
PROP-11272,1390.0,2,2.0,1993,31,Suburban North,2.0,9399.0,1.4,385200.0
PROP-11273,1894.0,5,2.0,2014,10,West Hills,2.0,5401.0,18.3,512000.0
PROP-11274,2889.0,4,1.5,1983,41,Lakeside,1.0,10931.0,21.1,592500.0
PROP-11275,2192.0,4,2.0,2008,16,Metro East,1.0,7855.0,10.6,470700.0
PROP-11276,3608.0,2,2.0,2019,5,West Hills,2.0,5818.0,11.8,721700.0
PROP-11277,2356.0,3,2.0,1985,39,Downtown,1.0,9157.0,21.4,515400.0
PROP-11278,2225.0,4,1.5,1975,49,West Hills,1.0,9733.0,19.6,434600.0
PROP-11279,1899.0,3,2.5,2016,8,Suburban North,2.0,9105.0,7.9,483400.0
PROP-11280,2187.0,3,1.0,2006,18,Suburban North,2.0,4926.0,8.8,503300.0
PROP-11281,2001.0,1,2.0,1972,52,Downtown,2.0,6290.0,17.3,453400.0
PROP-11282,2560.0,3,2.5,1974,50,Downtown,2.0,7490.0,14.5,555500.0
PROP-11283,2722.0,3,2.0,1986,38,Lakeside,2.0,7397.0,4.9,624300.0
PROP-11284,1589.0,3,2.0,1963,61,Suburban North,2.0,9374.0,8.4,417200.0
PROP-11285,1235.0,5,2.5,1975,49,Suburban North,1.0,2463.0,22.6,343400.0
PROP-11286,906.0,3,2.0,2023,1,Suburban North,1.0,8336.0,17.5,304200.0
PROP-11287,2430.0,4,2.5,1989,35,Lakeside,1.0,6775.0,24.7,569700.0
PROP-11288,1383.0,2,2.5,2003,21,West Hills,1.0,5404.0,19.4,351500.0
PROP-11289,701.0,3,2.5,1989,35,Suburban North,1.0,5644.0,23.6,232100.0
PROP-11290,2353.0,5,2.0,1995,29,Downtown,1.0,6964.0,6.2,571600.0
PROP-11291,3720.0,2,1.5,1962,62,Suburban North,2.0,2000.0,19.5,653300.0
PROP-11292,2096.0,1,2.0,1981,43,Metro East,3.0,5747.0,1.5,475800.0
PROP-11293,2645.0,3,2.0,2008,16,West Hills,1.0,5310.0,17.1,577300.0
PROP-11294,2153.0,2,2.0,1981,43,Suburban North,2.0,8832.0,12.3,433100.0
PROP-11295,2036.0,4,2.0,2009,15,West Hills,2.0,5486.0,9.3,515300.0
PROP-11296,2697.0,5,2.0,2016,8,Suburban North,0.0,6962.0,21.7,561900.0
PROP-11297,1911.0,3,1.0,2009,15,Lakeside,3.0,11356.0,21.5,513900.0
PROP-11298,2274.0,3,2.0,2014,10,Suburban North,2.0,9986.0,1.5,519700.0
PROP-11299,2309.0,3,2.0,2019,5,Downtown,1.0,9756.0,15.6,596100.0
PROP-11300,1666.0,4,2.5,2008,16,Downtown,2.0,6250.0,9.8,463000.0
PROP-11301,2745.0,1,1.0,1971,53,Suburban North,1.0,8858.0,11.0,475400.0
PROP-11302,1986.0,3,2.0,2014,10,Metro East,2.0,6915.0,21.0,434700.0
PROP-11303,1609.0,3,3.5,1980,44,Suburban North,0.0,7010.0,8.4,431600.0
PROP-11304,2449.0,3,1.5,2015,9,Lakeside,2.0,8524.0,23.6,556500.0
PROP-11305,1516.0,2,2.0,1963,61,Lakeside,1.0,6008.0,5.3,409100.0
PROP-11306,2118.0,4,1.0,1990,34,Downtown,2.0,11233.0,16.9,525500.0
PROP-11307,2094.0,2,2.5,2003,21,Downtown,1.0,7100.0,17.1,492400.0
PROP-11308,2806.0,2,2.0,1990,34,Downtown,2.0,9046.0,7.1,607800.0
PROP-11309,2409.0,4,2.0,2017,7,West Hills,2.0,11139.0,8.8,588500.0
PROP-11310,2084.0,4,2.0,1982,42,Downtown,2.0,10079.0,21.0,510100.0
PROP-11311,2632.0,1,3.0,2013,11,Suburban North,2.0,3978.0,19.3,554600.0
PROP-11312,3004.0,2,1.5,2012,12,Suburban North,2.0,8612.0,8.9,622300.0
PROP-11313,2463.0,2,1.0,1979,45,West Hills,2.0,,13.8,513100.0
PROP-11314,2107.0,3,3.0,1974,50,Downtown,2.0,9730.0,2.5,546900.0
PROP-11315,1247.0,2,2.0,1982,42,Suburban North,2.0,4717.0,6.0,338200.0
PROP-11316,1408.0,2,3.0,1987,37,Suburban North,2.0,5857.0,12.7,377100.0
PROP-11317,1902.0,3,2.0,1975,49,Suburban North,1.0,9986.0,3.1,434800.0
PROP-11318,1704.0,4,3.0,1996,28,Lakeside,1.0,5596.0,21.2,476400.0
PROP-11319,1978.0,3,2.0,1980,44,Downtown,1.0,6751.0,18.2,483600.0
PROP-11320,2137.0,3,2.5,1974,50,Lakeside,2.0,11440.0,23.6,548400.0
PROP-11321,2444.0,2,3.0,1976,48,West Hills,1.0,7381.0,17.6,487200.0
PROP-11322,2054.0,5,2.0,2009,15,West Hills,2.0,5683.0,23.6,501100.0
PROP-11323,2416.0,4,1.5,1996,28,West Hills,2.0,5306.0,14.3,527400.0
PROP-11324,2142.0,4,2.0,1972,52,Suburban North,1.0,8332.0,15.4,449500.0
PROP-11325,816.0,4,1.5,1978,46,Downtown,2.0,4167.0,24.4,303700.0
PROP-11326,1489.0,5,1.5,1989,35,West Hills,1.0,6882.0,16.4,408400.0
PROP-11327,2006.0,3,2.0,2004,20,Suburban North,1.0,8333.0,1.7,466300.0
PROP-11328,1314.0,2,2.0,1977,47,West Hills,2.0,10748.0,18.4,316300.0
PROP-11329,2490.0,3,2.0,1973,51,Suburban North,0.0,9169.0,22.7,449200.0
PROP-11330,3095.0,4,2.0,2021,3,Metro East,1.0,5715.0,20.1,609600.0
PROP-11331,2892.0,4,2.5,1995,29,West Hills,2.0,10446.0,15.0,581700.0
PROP-11332,1961.0,3,1.0,1995,29,Downtown,1.0,6751.0,17.1,474700.0
PROP-11333,3069.0,2,1.0,1979,45,Suburban North,3.0,4411.0,24.8,568800.0
PROP-11334,2197.0,3,1.5,2011,13,Lakeside,3.0,7070.0,3.2,606000.0
PROP-11335,1881.0,5,2.0,1978,46,Lakeside,1.0,11095.0,17.0,495500.0
PROP-11336,1701.0,3,1.5,2004,20,Suburban North,0.0,7913.0,7.8,351500.0
PROP-11337,1903.0,3,2.0,2003,21,Lakeside,2.0,7531.0,16.4,513000.0
PROP-11338,1848.0,3,2.0,1966,58,Suburban North,2.0,,15.6,437500.0
PROP-11339,2211.0,3,3.0,2016,8,Suburban North,1.0,3922.0,4.7,529800.0
PROP-11340,2204.0,4,1.0,2003,21,Lakeside,2.0,4286.0,6.0,546300.0
PROP-11341,2102.0,3,2.5,2012,12,Lakeside,0.0,3460.0,15.9,516600.0
PROP-11342,2384.0,4,2.5,1963,61,West Hills,2.0,8432.0,4.1,544200.0
PROP-11343,2874.0,3,2.5,2018,6,Lakeside,1.0,7916.0,7.4,651800.0
PROP-11344,2717.0,3,3.5,1993,31,Downtown,1.0,11357.0,21.0,622300.0
PROP-11345,1135.0,2,1.0,1961,63,Lakeside,1.0,8109.0,8.9,313800.0
PROP-11346,600.0,4,1.5,1964,60,Suburban North,3.0,6490.0,12.7,233800.0
PROP-11347,2707.0,3,3.0,2014,10,Downtown,2.0,7504.0,23.6,594200.0
PROP-11348,1212.0,3,2.0,1969,55,Downtown,2.0,7794.0,6.5,354300.0
PROP-11349,1954.0,3,2.0,1991,33,Suburban North,1.0,3321.0,10.4,433300.0
PROP-11350,1339.0,5,2.5,2001,23,Suburban North,1.0,14276.0,15.6,406700.0
PROP-11351,929.0,2,2.5,2000,24,Suburban North,1.0,8800.0,19.1,272000.0
PROP-11352,2452.0,4,3.5,1972,52,Downtown,2.0,8025.0,22.6,546600.0
PROP-11353,2593.0,3,4.0,1998,26,Suburban North,2.0,9038.0,23.0,578100.0
PROP-11354,1725.0,3,2.5,1964,60,West Hills,2.0,9274.0,19.6,449800.0
PROP-11355,600.0,1,2.0,2017,7,Suburban North,1.0,7149.0,6.5,226200.0
PROP-11356,1745.0,3,3.0,1969,55,Suburban North,3.0,5922.0,1.6,444400.0
PROP-11357,2355.0,3,1.0,1969,55,West Hills,1.0,8999.0,10.2,497900.0
PROP-11358,1139.0,2,1.5,1997,27,Lakeside,3.0,8464.0,4.4,436000.0
PROP-11359,2219.0,3,3.0,1986,38,Lakeside,0.0,5475.0,18.0,513400.0
PROP-11360,2090.0,5,2.0,2019,5,Suburban North,2.0,11048.0,16.9,482200.0
PROP-11361,2477.0,2,1.5,2023,1,West Hills,1.0,8233.0,2.1,563000.0
PROP-11362,2178.0,4,1.5,2010,14,Downtown,1.0,9325.0,21.1,526300.0
PROP-11363,1468.0,3,3.0,1980,44,Downtown,2.0,10980.0,7.0,446400.0
PROP-11364,2878.0,3,2.0,1967,57,Suburban North,1.0,7555.0,11.4,542300.0
PROP-11365,1997.0,3,2.5,1960,64,Lakeside,1.0,8292.0,17.0,502700.0
PROP-11366,2082.0,2,1.5,1987,37,Downtown,2.0,9525.0,11.3,500400.0
PROP-11367,1493.0,2,2.5,2008,16,Downtown,2.0,5688.0,11.6,418200.0
PROP-11368,1812.0,2,2.5,1998,26,Downtown,2.0,7635.0,2.6,491200.0
PROP-11369,1525.0,2,2.0,1973,51,Lakeside,1.0,7814.0,10.6,389900.0
PROP-11370,1988.0,3,2.0,1980,44,West Hills,2.0,5110.0,19.4,466700.0
PROP-11371,3213.0,4,1.5,1989,35,Suburban North,2.0,13294.0,23.0,615000.0
PROP-11372,1208.0,4,4.0,1980,44,West Hills,1.0,3982.0,10.9,380900.0
PROP-11373,1051.0,3,2.5,2008,16,Suburban North,2.0,4255.0,11.2,333800.0
PROP-11374,3056.0,2,3.5,1968,56,West Hills,1.0,10786.0,17.9,611200.0
PROP-11375,1964.0,3,2.0,1976,48,Downtown,1.0,9283.0,23.6,466800.0
PROP-11376,1665.0,3,2.5,1964,60,Lakeside,1.0,4935.0,7.4,463200.0
PROP-11377,2776.0,2,2.5,2017,7,Suburban North,1.0,9018.0,11.6,565100.0
PROP-11378,1706.0,3,2.5,2016,8,West Hills,2.0,11170.0,20.1,465600.0
PROP-11379,3287.0,3,3.5,2021,3,Downtown,2.0,7424.0,15.6,733200.0
PROP-11380,2541.0,3,2.0,1990,34,Suburban North,3.0,13997.0,3.7,562300.0
PROP-11381,1783.0,3,1.5,2011,13,Suburban North,2.0,3190.0,16.1,412200.0
PROP-11382,3502.0,4,2.5,2020,4,Suburban North,0.0,9235.0,5.5,693700.0
PROP-11383,1706.0,4,2.5,1999,25,Downtown,2.0,10416.0,13.2,494000.0
PROP-11384,2582.0,3,2.0,1997,27,Lakeside,2.0,9728.0,13.7,600700.0
PROP-11385,2295.0,5,1.5,2002,22,Downtown,1.0,6989.0,22.0,524700.0
PROP-11386,2946.0,5,2.0,2022,2,West Hills,2.0,6774.0,12.1,696200.0
PROP-11387,3115.0,3,2.0,1978,46,Lakeside,3.0,8610.0,7.7,713700.0
PROP-11388,2121.0,3,2.0,1995,29,West Hills,2.0,9539.0,6.5,498300.0
PROP-11389,1610.0,3,2.5,2009,15,West Hills,3.0,9006.0,22.0,452700.0
PROP-11390,2399.0,5,2.5,1992,32,West Hills,0.0,10100.0,5.1,559600.0
PROP-11391,1659.0,4,1.5,1972,52,Suburban North,1.0,4953.0,11.2,386600.0
PROP-11392,3409.0,2,2.0,1973,51,Lakeside,1.0,6931.0,5.5,698000.0
PROP-11393,2189.0,3,2.0,2015,9,Suburban North,2.0,5150.0,19.6,502400.0
PROP-11394,1863.0,3,1.5,1992,32,West Hills,2.0,6535.0,12.4,455600.0
PROP-11395,2220.0,3,2.5,2021,3,West Hills,3.0,10038.0,9.4,561500.0
PROP-11396,1224.0,2,3.0,1988,36,Suburban North,1.0,7770.0,9.7,353700.0
PROP-11397,1468.0,4,2.0,2002,22,Suburban North,0.0,14017.0,21.5,361900.0
PROP-11398,2880.0,3,2.5,2008,16,Suburban North,2.0,7984.0,14.3,600700.0
PROP-11399,1673.0,4,3.0,1995,29,Lakeside,2.0,7649.0,18.2,499800.0
